6,Weighted A*,0.11156511306762695,0.6173095703125,1 -> 4; 0 -> 4; 0 -> 5; 1 -> 5; 3 -> 0; 3 -> 5; 3 -> 1; 0 -> 3; 2 -> 3; 2 -> 4; 2 -> 5; 0 -> 2; 1 -> 2,1
6,A*,1.2010138034820557,8.312606811523438,2 -> 5; 3 -> 5; 3 -> 4; 0 -> 4; 2 -> 0; 2 -> 3; 0 -> 2; 1 -> 3; 1 -> 5; 1 -> 2; 0 -> 4; 1 -> 5,1
8,Greedy,0.011546611785888672,0.05684661865234375,2 -> 6; 0 -> 7; 0 -> 6; 0 -> 7; 1 -> 0; 4 -> 6; 5 -> 7; 3 -> 5; 3 -> 0; 1 -> 2; 1 -> 4; 2 -> 1; 0 -> 2; 3 -> 0; 4 -> 3; 4 -> 1; 3 -> 4; 5 -> 0; 5 -> 3; 0 -> 5; 3 -> 7,1
7,Greedy,0.8929202556610107,6.681488037109375,3 -> 5; 4 -> 3; 2 -> 4; 2 -> 5; 0 -> 2; 3 -> 6; 0 -> 3; 0 -> 6; 4 -> 0; 4 -> 2; 4 -> 5; 1 -> 3; 1 -> 6; 1 -> 3; 0 -> 1,2
7,Greedy,0.008598566055297852,0.04187774658203125,1 -> 5; 0 -> 6; 2 -> 6; 3 -> 5; 3 -> 0; 4 -> 5; 1 -> 4; 0 -> 1; 0 -> 6; 0 -> 1; 4 -> 0; 2 -> 4; 2 -> 6; 3 -> 4; 0 -> 2; 2 -> 3,1
6,Greedy,0.2590525150299072,1.9595184326171875,0 -> 5; 0 -> 4; 0 -> 5; 3 -> 0; 3 -> 4; 0 -> 3; 1 -> 5; 2 -> 3; 1 -> 2; 1 -> 4; 2 -> 1; 2 -> 5,2
6,Greedy,0.013934612274169922,0.0424957275390625,2 -> 4; 3 -> 2; 2 -> 5; 3 -> 2; 3 -> 4; 0 -> 2; 0 -> 3; 0 -> 4; 0 -> 2; 1 -> 5; 1 -> 3; 1 -> 5,3
8,Greedy,0.010232925415039062,0.04141998291015625,0 -> 6; 0 -> 7; 1 -> 7; 5 -> 7; 1 -> 5; 1 -> 6; 4 -> 1; 0 -> 4; 3 -> 1; 3 -> 6; 3 -> 0; 1 -> 3; 4 -> 1; 4 -> 6; 5 -> 4; 5 -> 0; 2 -> 1; 2 -> 4; 2 -> 0; 1 -> 2; 5 -> 7,1
6,Greedy,0.5398459434509277,3.286285400390625,3 -> 5; 2 -> 3; 0 -> 2; 0 -> 5; 2 -> 0; 2 -> 5; 3 -> 4; 2 -> 3; 1 -> 4; 1 -> 5; 1 -> 4; 0 -> 1; 0 -> 3,2
8,Greedy,1.5796113014221191,12.07208251953125,No solution,1
8,Greedy,1.5796113014221191,12.07208251953125,4 -> 6; 2 -> 4; 1 -> 2; 1 -> 7; 1 -> 6; 3 -> 1; 3 -> 7; 4 -> 3; 2 -> 4; 5 -> 7; 5 -> 2; 5 -> 4; 2 -> 5; 0 -> 1; 0 -> 5; 0 -> 1; 0 -> 3; 2 -> 6,1
7,Greedy,0.008970975875854492,0.044708251953125,1 -> 5; 0 -> 6; 2 -> 5; 3 -> 0; 3 -> 6; 1 -> 2; 2 -> 3; 2 -> 5; 0 -> 2; 0 -> 1; 0 -> 2; 3 -> 0; 1 -> 3; 4 -> 1; 4 -> 3; 4 -> 0; 1 -> 4; 4 -> 6,1
7,Greedy,0.11112427711486816,0.905059814453125,No solution,2
7,A*,0.11112427711486816,0.905059814453125,3 -> 6; 0 -> 3; 0 -> 6; 4 -> 0; 4 -> 6; 3 -> 4; 2 -> 3; 2 -> 0; 3 -> 2; 0 -> 3; 1 -> 0; 1 -> 4; 0 -> 1,2
8,Greedy,0.009105443954467773,0.0511627197265625,0 -> 6; 0 -> 7; 1 -> 0; 3 -> 1; 3 -> 0; 3 -> 7; 2 -> 3; 5 -> 2; 5 -> 6; 2 -> 5; 2 -> 7; 2 -> 5; 1 -> 2; 1 -> 3; 1 -> 6; 4 -> 1; 4 -> 3; 4 -> 0; 1 -> 2; 2 -> 4,1
8,Greedy,0.007243633270263672,0.01926422119140625,No solution,2
7,Greedy,0.007361888885498047,0.0407562255859375,0 -> 5; 0 -> 6; 4 -> 5; 1 -> 0; 2 -> 4; 2 -> 6; 2 -> 5; 0 -> 2; 1 -> 0; 1 -> 6; 4 -> 1; 3 -> 1; 3 -> 6; 3 -> 5; 4 -> 2; 0 -> 3; 3 -> 4,1
6,Greedy,0.005050182342529297,0.0299072265625,0 -> 4; 0 -> 5; 3 -> 5; 3 -> 0; 3 -> 5; 2 -> 3; 2 -> 4; 2 -> 3; 1 -> 3; 1 -> 0; 1 -> 4; 1 -> 3; 2 -> 5,1
8,Greedy,0.013697624206542969,0.0488739013671875,No solution,2
8,Greedy,0.013857364654541016,0.03458404541015625,No solution,2
8,Greedy,0.013120412826538086,0.03458404541015625,No solution,2
8,Greedy,0.014045000076293945,0.0345306396484375,No solution,2
8,Greedy,0.01415395736694336,0.03464508056640625,No solution,2
8,Greedy,0.014293909072875977,0.0345306396484375,No solution,2
8,Greedy,0.01397252082824707,0.0345306396484375,No solution,2
8,Greedy,0.013936281204223633,0.0345306396484375,No solution,2
8,Greedy,0.01399540901184082,0.01856231689453125,No solution,2
8,Greedy,0.014152765274047852,0.0131072998046875,No solution,2
8,Greedy,0.014024019241333008,0.0131072998046875,No solution,2
8,Greedy,0.01398611068725586,0.0131072998046875,No solution,2
8,Greedy,0.014375925064086914,0.0131072998046875,No solution,2
8,Greedy,0.014164924621582031,0.0131072998046875,No solution,2
8,Greedy,0.013903141021728516,0.0131072998046875,No solution,2
8,Greedy,0.014182806015014648,0.0131072998046875,No solution,2
8,Greedy,0.013933897018432617,0.0131072998046875,No solution,2
8,Greedy,0.014116525650024414,0.0131072998046875,No solution,2
8,Greedy,0.014378070831298828,0.0131072998046875,No solution,2
8,Greedy,0.013914823532104492,0.0131072998046875,No solution,2
8,Greedy,0.014128923416137695,0.0131072998046875,No solution,2
8,Greedy,0.014148712158203125,0.0131072998046875,No solution,2
8,Greedy,0.013895273208618164,0.0131072998046875,No solution,2
8,Greedy,0.014167070388793945,0.0131072998046875,No solution,2
8,Greedy,0.014087915420532227,0.0131072998046875,No solution,2
8,Greedy,0.01430964469909668,0.0131072998046875,No solution,2
8,Greedy,0.014089584350585938,0.0131072998046875,No solution,2
8,Greedy,0.014232397079467773,0.0131072998046875,No solution,2
8,Greedy,0.014121294021606445,0.0131072998046875,No solution,2
8,Greedy,0.013856172561645508,0.0131072998046875,No solution,2
8,Greedy,0.014199018478393555,0.0131072998046875,No solution,2
8,Greedy,0.014070749282836914,0.0131072998046875,No solution,2
8,Greedy,0.014400005340576172,0.0131072998046875,No solution,2
8,Greedy,0.014130592346191406,0.0131072998046875,No solution,2
8,Greedy,0.014059066772460938,0.0131072998046875,No solution,2
8,Greedy,0.01413583755493164,0.0131072998046875,No solution,2
8,Greedy,0.01408529281616211,0.0131072998046875,No solution,2
8,Greedy,0.01384735107421875,0.0131072998046875,No solution,2
8,Greedy,0.014117240905761719,0.0131072998046875,No solution,2
8,Greedy,0.014261960983276367,0.0131072998046875,No solution,2
8,Greedy,0.013998270034790039,0.0131072998046875,No solution,2
8,Greedy,0.014477014541625977,0.0131072998046875,No solution,2
8,Greedy,0.014226198196411133,0.0131072998046875,No solution,2
8,Greedy,0.014365911483764648,0.0131072998046875,No solution,2
8,Greedy,0.014004707336425781,0.0131072998046875,No solution,2
8,Greedy,0.013833999633789062,0.0131072998046875,No solution,2
8,Greedy,0.014262914657592773,0.0131072998046875,No solution,2
8,Greedy,0.013137578964233398,0.0131072998046875,No solution,2
8,Greedy,0.014067649841308594,0.0131072998046875,No solution,2
8,Greedy,0.014310359954833984,0.0131072998046875,No solution,2
8,Greedy,0.014345407485961914,0.0131072998046875,No solution,2
8,Greedy,0.013910055160522461,0.0131072998046875,No solution,2
8,Greedy,0.014137506484985352,0.0131072998046875,No solution,2
8,Greedy,0.014241695404052734,0.0131072998046875,No solution,2
8,Greedy,0.014363765716552734,0.0131072998046875,No solution,2
8,Greedy,0.01405644416809082,0.0131072998046875,No solution,2
8,Greedy,0.013933181762695312,0.0131072998046875,No solution,2
8,Greedy,0.01814746856689453,0.0131072998046875,No solution,2
8,Greedy,0.014057636260986328,0.0131072998046875,No solution,2
8,Greedy,0.013994693756103516,0.0131072998046875,No solution,2
8,Greedy,0.01331949234008789,0.0131072998046875,No solution,2
8,Greedy,0.014301776885986328,0.0131072998046875,No solution,2
8,Greedy,0.01311182975769043,0.0131072998046875,No solution,2
8,Greedy,0.014460325241088867,0.0131072998046875,No solution,2
8,Greedy,0.013569355010986328,0.0131072998046875,No solution,2
8,Greedy,0.01428675651550293,0.0131072998046875,No solution,2
8,Greedy,0.01433253288269043,0.0131072998046875,No solution,2
8,Greedy,0.013593196868896484,0.0131072998046875,No solution,2
8,Greedy,0.013998031616210938,0.0131072998046875,No solution,2
8,Greedy,0.013978958129882812,0.0131072998046875,No solution,2
8,Greedy,0.014118194580078125,0.0131072998046875,No solution,2
8,Greedy,0.01447153091430664,0.0131072998046875,No solution,2
8,Greedy,0.013750791549682617,0.0131072998046875,No solution,2
8,Greedy,0.01414632797241211,0.0131072998046875,No solution,2
8,Greedy,0.014185667037963867,0.0131072998046875,No solution,2
8,Greedy,0.01404261589050293,0.0131072998046875,No solution,2
8,Greedy,0.014758825302124023,0.0131072998046875,No solution,2
8,Greedy,0.01404118537902832,0.0131072998046875,No solution,2
8,Greedy,0.014186620712280273,0.0131072998046875,No solution,2
8,Greedy,0.014262676239013672,0.0131072998046875,No solution,2
8,Greedy,0.014305830001831055,0.0131072998046875,No solution,2
8,Greedy,0.014065980911254883,0.0131072998046875,No solution,2
8,Greedy,0.013863325119018555,0.0131072998046875,No solution,2
8,Greedy,0.014023542404174805,0.0131072998046875,No solution,2
8,Greedy,0.014241456985473633,0.0131072998046875,No solution,2
8,Greedy,0.013880252838134766,0.0131072998046875,No solution,2
8,Greedy,0.014042139053344727,0.0131072998046875,No solution,2
8,Greedy,0.01393890380859375,0.0131072998046875,No solution,2
8,Greedy,0.01434636116027832,0.0131072998046875,No solution,2
8,Greedy,0.014194726943969727,0.0131072998046875,No solution,2
8,Greedy,0.01564931869506836,0.0131072998046875,No solution,2
8,Greedy,0.014044046401977539,0.0131072998046875,No solution,2
8,Greedy,0.014417171478271484,0.0131072998046875,No solution,2
8,Greedy,0.01410365104675293,0.0131072998046875,No solution,2
8,Greedy,0.014072895050048828,0.0131072998046875,No solution,2
8,Greedy,0.014484882354736328,0.0131072998046875,No solution,2
8,Greedy,0.014361381530761719,0.0131072998046875,No solution,2
8,Greedy,0.01343846321105957,0.0131072998046875,No solution,2
8,Greedy,0.014067888259887695,0.0131072998046875,No solution,2
8,Greedy,0.014567852020263672,0.0131072998046875,No solution,2
8,Greedy,0.013053655624389648,0.0131072998046875,No solution,2
8,Greedy,0.013947725296020508,0.0131072998046875,No solution,2
8,Greedy,0.013883352279663086,0.0131072998046875,No solution,2
8,Greedy,0.014058828353881836,0.0131072998046875,No solution,2
8,Greedy,0.014019012451171875,0.0131072998046875,No solution,2
8,Greedy,0.014328241348266602,0.0131072998046875,No solution,2
8,Greedy,0.013989925384521484,0.0131072998046875,No solution,2
8,Greedy,0.014137029647827148,0.0131072998046875,No solution,2
8,Greedy,0.014318466186523438,0.0131072998046875,No solution,2
8,Greedy,0.01427769660949707,0.0131072998046875,No solution,2
8,Greedy,0.013763427734375,0.0131072998046875,No solution,2
8,Greedy,0.014292716979980469,0.0131072998046875,No solution,2
8,Greedy,0.013902664184570312,0.0131072998046875,No solution,2
8,Greedy,0.014118671417236328,0.0131072998046875,No solution,2
8,Greedy,0.013942718505859375,0.0131072998046875,No solution,2
8,Greedy,0.014292716979980469,0.0131072998046875,No solution,2
8,Greedy,0.014349699020385742,0.0131072998046875,No solution,2
8,Greedy,0.014040946960449219,0.0131072998046875,No solution,2
8,Greedy,0.014204740524291992,0.0131072998046875,No solution,2
8,Greedy,0.014106273651123047,0.0131072998046875,No solution,2
8,Greedy,0.013926029205322266,0.0131072998046875,No solution,2
8,Greedy,0.014636754989624023,0.0131072998046875,No solution,2
8,Greedy,0.014440298080444336,0.0131072998046875,No solution,2
8,Greedy,0.014005899429321289,0.0131072998046875,No solution,2
8,Greedy,0.013447999954223633,0.0131072998046875,No solution,2
8,Greedy,0.014859199523925781,0.0131072998046875,No solution,2
6,Greedy,0.005344867706298828,0.05395221710205078,1 -> 4; 1 -> 5; 2 -> 1; 3 -> 4; 3 -> 1; 2 -> 3; 2 -> 5; 3 -> 2; 0 -> 2; 0 -> 1; 0 -> 3; 0 -> 2; 3 -> 4,1
6,Greedy,0.005789518356323242,0.02362060546875,1 -> 4; 1 -> 5; 2 -> 4; 2 -> 1; 2 -> 5; 0 -> 1; 0 -> 4; 0 -> 2; 0 -> 1; 3 -> 0; 3 -> 4; 3 -> 5; 0 -> 2; 2 -> 3,1
6,Greedy,0.004790544509887695,0.02066802978515625,0 -> 4; 2 -> 0; 2 -> 5; 1 -> 5; 1 -> 2; 1 -> 5; 3 -> 1; 3 -> 2; 0 -> 1; 0 -> 3; 0 -> 1; 3 -> 4,1
